date,hpi,country,mortgage_rate,gdp_growth,unemployment,permits,ecb_rate,hpi_growth,hpi_growth_yoy,mort_lag1,mort_lag2,mort_lag3,mort_lag4,post_qe,mort_change,mort_change_lag1,mort_x_post_qe
2004-09-30,97.8692,DE,4.783333333333333,0.1,10.36667,78.4,1.0,-0.4014707363960368,-1.141922652290861,4.72,4.866666666666667,4.903333333333333,4.713333333333334,0,0.06333333333333346,-0.1466666666666674,0.0
2004-12-31,97.536,DE,4.623333333333334,0.1,10.6,79.5,1.0,-0.34045440240648706,-0.8919480804521207,4.783333333333333,4.72,4.866666666666667,4.903333333333333,0,-0.15999999999999925,0.06333333333333346,0.0
2005-03-31,97.4609,DE,4.430000000000001,0.1,10.83333,85.2,1.0,-0.0769972112861006,-0.37840727539607544,4.623333333333334,4.783333333333333,4.72,4.866666666666667,0,-0.19333333333333336,-0.15999999999999925,0.0
2005-06-30,96.8822,DE,4.3133333333333335,0.0,11.2,79.2,1.0,-0.5937765811725448,-1.4059108297367229,4.430000000000001,4.623333333333334,4.783333333333333,4.72,0,-0.11666666666666714,-0.19333333333333336,0.0
2005-09-30,96.7467,DE,4.126666666666666,0.1,11.16667,81.6,1.0,-0.13986057294321785,-1.1469389756940895,4.3133333333333335,4.430000000000001,4.623333333333334,4.783333333333333,0,-0.18666666666666742,-0.11666666666666714,0.0
2005-12-31,96.817,DE,4.196666666666666,0.3,10.86667,86.6,1.0706521739130435,0.07266397716922945,-0.7371637139107712,4.126666666666666,4.3133333333333335,4.430000000000001,4.623333333333334,0,0.07000000000000028,-0.18666666666666742,0.0
2006-03-31,95.8,DE,4.376666666666666,-0.3,10.53333,108.4,1.3166666666666667,-1.0504353574268932,-1.7041705955926911,4.196666666666666,4.126666666666666,4.3133333333333335,4.430000000000001,0,0.17999999999999972,0.07000000000000028,0.0
2006-06-30,97.3,DE,4.61,0.3,10.2,88.9,1.543956043956044,1.565762004175375,0.4312453680861861,4.376666666666666,4.196666666666666,4.126666666666666,4.3133333333333335,0,0.23333333333333428,0.17999999999999972,0.0
2006-09-30,98.1,DE,4.78,0.2,9.9,80.3,1.8940217391304348,0.8221993833504637,1.3988074011826557,4.61,4.376666666666666,4.196666666666666,4.126666666666666,0,0.16999999999999993,0.23333333333333428,0.0
2006-12-31,97.1,DE,4.746666666666667,0.4,9.566667,65.6,2.2744565217391304,-1.0193679918450549,0.2923040375140795,4.78,4.61,4.376666666666666,4.196666666666666,0,-0.033333333333333215,0.16999999999999993,0.0
2007-03-31,96.6,DE,4.88,1.0,9.066667,61.7,2.55,-0.5149330587023715,0.8350730688935215,4.746666666666667,4.78,4.61,4.376666666666666,0,0.13333333333333286,-0.033333333333333215,0.0
2007-06-30,96.5,DE,5.023333333333333,0.2,8.6,62.2,2.7994505494505493,-0.10351966873705098,-0.8221993833504637,4.88,4.746666666666667,4.78,4.61,0,0.14333333333333353,0.13333333333333286,0.0
2007-09-30,97.1,DE,5.273333333333333,0.4,8.433333,62.3,3.0,0.6217616580310725,-1.0193679918450549,5.023333333333333,4.88,4.746666666666667,4.78,0,0.25,0.14333333333333353,0.0
2007-12-31,97.3,DE,5.22,0.2,8.2,62.9,3.0,0.2059732234809486,0.2059732234809486,5.273333333333333,5.023333333333333,4.88,4.746666666666667,0,-0.05333333333333368,0.25,0.0
2008-03-31,99.4,DE,5.116666666666666,0.2,7.9,62.2,3.0,2.158273381294973,2.898550724637694,5.22,5.273333333333333,5.023333333333333,4.88,0,-0.1033333333333335,-0.05333333333333368,0.0
2008-06-30,100.3,DE,5.156666666666666,0.1,7.533333,59.4,3.0,0.9054325955734299,3.9378238341968963,5.116666666666666,5.22,5.273333333333333,5.023333333333333,0,0.040000000000000036,-0.1033333333333335,0.0
2008-09-30,99.9,DE,5.43,0.3,7.133333,55.8,3.2282608695652173,-0.3988035892322994,2.8836251287332804,5.156666666666666,5.116666666666666,5.22,5.273333333333333,0,0.27333333333333343,0.040000000000000036,0.0
2008-12-31,100.6,DE,5.153333333333333,0.4,7.033333,56.2,2.7934782608695654,0.700700700700696,3.391572456320646,5.43,5.156666666666666,5.116666666666666,5.22,0,-0.2766666666666664,0.27333333333333343,0.0
2009-03-31,100.3,DE,4.53,1.0,7.2,55.9,1.1055555555555556,-0.29821073558647937,0.9054325955734299,5.153333333333333,5.43,5.156666666666666,5.116666666666666,0,-0.6233333333333331,-0.2766666666666664,0.0
2009-06-30,99.0,DE,4.2299999999999995,0.2,7.466667,58.2,0.2692307692307692,-1.2961116650049842,-1.2961116650049842,4.53,5.153333333333333,5.43,5.156666666666666,0,-0.3000000000000007,-0.6233333333333331,0.0
2009-09-30,99.0,DE,4.193333333333333,0.4,7.533333,60.9,0.25,0.0,-0.9009009009009028,4.2299999999999995,4.53,5.153333333333333,5.43,0,-0.03666666666666618,-0.3000000000000007,0.0
2009-12-31,99.4,DE,4.073333333333333,0.5,7.266667,65.5,0.25,0.40404040404040664,-1.1928429423459175,4.193333333333333,4.2299999999999995,4.53,5.153333333333333,0,-0.1200000000000001,-0.03666666666666618,0.0
2010-03-31,98.6,DE,3.97,-0.1,7.0,60.7,0.25,-0.8048289738430747,-1.6949152542372947,4.073333333333333,4.193333333333333,4.2299999999999995,4.53,0,-0.10333333333333306,-0.1200000000000001,0.0
2010-06-30,99.8,DE,3.793333333333333,-0.4,6.7,58.6,0.25,1.2170385395537497,0.8080808080808133,3.97,4.073333333333333,4.193333333333333,4.2299999999999995,0,-0.1766666666666672,-0.10333333333333306,0.0
2010-09-30,100.6,DE,3.563333333333333,0.7,6.433333,68.7,0.25,0.8016032064128265,1.6161616161616044,3.793333333333333,3.97,4.073333333333333,4.193333333333333,0,-0.22999999999999998,-0.1766666666666672,0.0
2010-12-31,101.0,DE,3.5233333333333334,0.4,6.2,68.0,0.25,0.3976143141153132,1.609657947686105,3.563333333333333,3.793333333333333,3.97,4.073333333333333,0,-0.03999999999999959,-0.22999999999999998,0.0
2011-03-31,101.5,DE,3.86,0.1,5.866667,76.4,0.25,0.4950495049504955,2.941176470588247,3.5233333333333334,3.563333333333333,3.793333333333333,3.97,0,0.33666666666666645,-0.03999999999999959,0.0
2011-06-30,101.9,DE,4.11,0.3,5.566667,75.9,0.46703296703296704,0.3940886699507429,2.104208416833675,3.86,3.5233333333333334,3.563333333333333,3.793333333333333,0,0.25000000000000044,0.33666666666666645,0.0
2011-09-30,103.1,DE,3.903333333333333,0.5,5.433333,76.0,0.717391304347826,1.177625122669279,2.48508946322068,4.11,3.86,3.5233333333333334,3.563333333333333,0,-0.20666666666666744,0.25000000000000044,0.0
2011-12-31,103.2,DE,3.53,0.4,5.233333,82.0,0.5570652173913043,0.09699321047527132,2.17821782178218,3.903333333333333,4.11,3.86,3.5233333333333334,0,-0.3733333333333331,-0.20666666666666744,0.0
2012-03-31,104.1,DE,3.3733333333333335,0.1,5.1,71.6,0.25,0.8720930232558155,2.5615763546797954,3.53,3.903333333333333,4.11,3.86,0,-0.1566666666666663,-0.3733333333333331,0.0
2012-06-30,105.4,DE,3.17,0.3,5.1,84.4,0.25,1.2487992315081797,3.4347399411187363,3.3733333333333335,3.53,3.903333333333333,4.11,0,-0.2033333333333336,-0.1566666666666663,0.0
2012-09-30,105.8,DE,2.9233333333333333,0.7,5.033333,84.1,0.02717391304347826,0.3795066413662118,2.6188166828322146,3.17,3.3733333333333335,3.53,3.903333333333333,0,-0.2466666666666666,-0.2033333333333336,0.0
2012-12-31,106.6,DE,2.8066666666666666,0.4,5.0,81.9,0.0,0.7561436672967936,3.2945736434108364,2.9233333333333333,3.17,3.3733333333333335,3.53,0,-0.1166666666666667,-0.2466666666666666,0.0
2013-03-31,107.4,DE,2.766666666666667,0.8,5.066667,84.5,0.0,0.7504690431519911,3.1700288184438152,2.8066666666666666,2.9233333333333333,3.17,3.3733333333333335,0,-0.03999999999999959,-0.1166666666666667,0.0
2013-06-30,108.6,DE,2.6933333333333334,0.1,4.966667,91.6,0.0,1.1173184357541777,3.0360531309297834,2.766666666666667,2.8066666666666666,2.9233333333333333,3.17,0,-0.0733333333333337,-0.03999999999999959,0.0
2013-09-30,109.6,DE,2.7566666666666664,0.5,4.9,96.7,0.0,0.9208103130755152,3.5916824196597252,2.6933333333333334,2.766666666666667,2.8066666666666666,2.9233333333333333,0,0.06333333333333302,-0.0733333333333337,0.0
2013-12-31,109.1,DE,2.8433333333333337,0.4,4.8,89.3,0.0,-0.45620437956204185,2.345215759849917,2.7566666666666664,2.6933333333333334,2.766666666666667,2.8066666666666666,0,0.08666666666666734,0.06333333333333302,0.0
2014-03-31,109.9,DE,2.783333333333333,0.7,4.8,94.0,0.0,0.7332722273144077,2.3277467411545683,2.8433333333333337,2.7566666666666664,2.6933333333333334,2.766666666666667,0,-0.0600000000000005,0.08666666666666734,0.0
2014-06-30,112.1,DE,2.6266666666666665,0.5,4.733333,93.4,-0.02197802197802198,2.0018198362147244,3.222836095764281,2.783333333333333,2.8433333333333337,2.7566666666666664,2.6933333333333334,0,-0.15666666666666673,-0.0600000000000005,0.0
2014-09-30,112.7,DE,2.393333333333333,0.2,4.7,95.6,-0.12282608695652175,0.535236396074934,2.828467153284686,2.6266666666666665,2.783333333333333,2.8433333333333337,2.7566666666666664,0,-0.2333333333333334,-0.15666666666666673,0.0
2014-12-31,112.7,DE,2.183333333333333,0.4,4.633333,92.3,-0.2,0.0,3.2997250229147568,2.393333333333333,2.6266666666666665,2.783333333333333,2.8433333333333337,0,-0.20999999999999996,-0.2333333333333334,0.0
2015-03-31,114.6,DE,1.9433333333333334,0.5,4.5,94.4,-0.2,1.6858917480035318,4.276615104640569,2.183333333333333,2.393333333333333,2.6266666666666665,2.783333333333333,1,-0.23999999999999977,-0.20999999999999996,1.9433333333333334
2015-06-30,117.0,DE,1.8433333333333335,0.6,4.4,97.0,-0.19999999999999998,2.0942408376963373,4.371097234611954,1.9433333333333334,2.183333333333333,2.393333333333333,2.6266666666666665,1,-0.09999999999999987,-0.23999999999999977,1.8433333333333335
2015-09-30,117.6,DE,2.033333333333333,0.3,4.3,102.4,-0.2,0.512820512820511,4.347826086956519,1.8433333333333335,1.9433333333333334,2.183333333333333,2.393333333333333,1,0.18999999999999972,-0.09999999999999987,2.033333333333333
2015-12-31,119.3,DE,2.0066666666666664,0.2,4.2,106.3,-0.225,1.4455782312925214,5.8562555456965315,2.033333333333333,1.8433333333333335,1.9433333333333334,2.183333333333333,1,-0.02666666666666684,0.18999999999999972,2.0066666666666664
2016-03-31,121.7,DE,1.9233333333333331,0.3,4.066667,116.7,-0.31758241758241756,2.011735121542335,6.19546247818501,2.0066666666666664,2.033333333333333,1.8433333333333335,1.9433333333333334,1,-0.08333333333333326,-0.02666666666666684,1.9233333333333331
2016-06-30,125.2,DE,1.8133333333333332,0.4,4.0,115.1,-0.39999999999999997,2.8759244042728005,7.008547008547006,1.9233333333333331,2.0066666666666664,2.033333333333333,1.8433333333333335,1,-0.10999999999999988,-0.08333333333333326,1.8133333333333332
2016-09-30,127.5,DE,1.6900000000000002,0.2,3.866667,110.2,-0.4,1.8370607028753927,8.418367346938771,1.8133333333333332,1.9233333333333331,2.0066666666666664,2.033333333333333,1,-0.12333333333333307,-0.10999999999999988,1.6900000000000002
2016-12-31,129.3,DE,1.6300000000000001,0.4,3.7,119.8,-0.4,1.4117647058823568,8.382229673093056,1.6900000000000002,1.8133333333333332,1.9233333333333331,2.0066666666666664,1,-0.06000000000000005,-0.12333333333333307,1.6300000000000001
2017-03-31,129.9,DE,1.8033333333333335,0.3,3.633333,110.4,-0.4,0.46403712296982924,6.737880032867705,1.6300000000000001,1.6900000000000002,1.8133333333333332,1.9233333333333331,1,0.17333333333333334,-0.06000000000000005,1.8033333333333335
2017-06-30,132.5,DE,1.8333333333333333,0.5,3.566667,115.8,-0.39999999999999997,2.001539645881434,5.830670926517567,1.8033333333333335,1.6300000000000001,1.6900000000000002,1.8133333333333332,1,0.029999999999999805,0.17333333333333334,1.8333333333333333
2017-09-30,134.7,DE,1.8500000000000003,0.5,3.466667,112.5,-0.4,1.6603773584905612,5.647058823529405,1.8333333333333333,1.8033333333333335,1.6300000000000001,1.6900000000000002,1,0.01666666666666705,0.029999999999999805,1.8500000000000003
2017-12-31,137.4,DE,1.8266666666666669,0.3,3.4,116.3,-0.4,2.0044543429844186,6.264501160092806,1.8500000000000003,1.8333333333333333,1.8033333333333335,1.6300000000000001,1,-0.023333333333333428,0.01666666666666705,1.8266666666666669
2018-03-31,138.6,DE,1.8499999999999999,0.4,3.3,113.7,-0.4,0.8733624454148492,6.697459584295595,1.8266666666666669,1.8500000000000003,1.8333333333333333,1.8033333333333335,1,0.023333333333332984,-0.023333333333333428,1.8499999999999999
2018-06-30,141.3,DE,1.8966666666666665,0.4,3.2,117.8,-0.39999999999999997,1.9480519480519654,6.641509433962267,1.8499999999999999,1.8266666666666669,1.8500000000000003,1.8333333333333333,1,0.046666666666666634,0.023333333333332984,1.8966666666666665
2018-09-30,144.2,DE,1.87,0.7,3.166667,122.1,-0.4,2.0523708421797515,7.052709725315509,1.8966666666666665,1.8499999999999999,1.8266666666666669,1.8500000000000003,1,-0.026666666666666394,0.046666666666666634,1.87
2018-12-31,146.0,DE,1.8633333333333333,0.9,3.1,111.2,-0.4,1.2482662968099856,6.259097525473067,1.87,1.8966666666666665,1.8499999999999999,1.8266666666666669,1,-0.006666666666666821,-0.026666666666666394,1.8633333333333333
2019-03-31,146.0,DE,1.7933333333333332,0.1,3.0,110.8,-0.4,0.0,5.3391053391053545,1.8633333333333333,1.87,1.8966666666666665,1.8499999999999999,1,-0.07000000000000006,-0.006666666666666821,1.7933333333333332
2019-06-30,149.7,DE,1.63,0.4,2.9,115.9,-0.39999999999999997,2.534246575342447,5.944798301486176,1.7933333333333332,1.8633333333333333,1.87,1.8966666666666665,1,-0.16333333333333333,-0.07000000000000006,1.63
2019-09-30,151.8,DE,1.39,0.6,2.9,119.7,-0.4141304347826087,1.4028056112224574,5.2704576976421835,1.63,1.7933333333333332,1.8633333333333333,1.87,1,-0.24,-0.16333333333333333,1.39
2019-12-31,155.5,DE,1.2766666666666666,0.7,3.0,131.5,-0.5,2.43741765480896,6.506849315068486,1.39,1.63,1.7933333333333332,1.8633333333333333,1,-0.11333333333333329,-0.24,1.2766666666666666
2020-03-31,156.8,DE,1.2866666666666668,0.7,3.3,116.5,-0.5,0.8360128617363349,7.397260273972606,1.2766666666666666,1.39,1.63,1.7933333333333332,1,0.010000000000000231,-0.11333333333333329,1.2866666666666668
2020-06-30,159.6,DE,1.3033333333333335,0.8,3.666667,126.0,-0.5,1.7857142857142794,6.613226452905807,1.2866666666666668,1.2766666666666666,1.39,1.63,1,0.016666666666666607,0.010000000000000231,1.3033333333333335
2020-09-30,164.4,DE,1.2433333333333334,-1.3,3.833333,118.6,-0.5,3.007518796992481,8.300395256916993,1.3033333333333335,1.2866666666666668,1.2766666666666666,1.39,1,-0.06000000000000005,0.016666666666666607,1.2433333333333334
2020-12-31,169.1,DE,1.1766666666666665,0.7,3.8,126.6,-0.5,2.8588807785888015,8.745980707395496,1.2433333333333334,1.3033333333333335,1.2866666666666668,1.2766666666666666,1,-0.06666666666666687,-0.06000000000000005,1.1766666666666665
2021-03-31,171.4,DE,1.1866666666666665,1.2,3.9,139.4,-0.5,1.3601419278533422,9.311224489795912,1.1766666666666665,1.2433333333333334,1.3033333333333335,1.2866666666666668,1,0.010000000000000009,-0.06666666666666687,1.1866666666666665
2021-06-30,177.9,DE,1.2666666666666666,-0.1,3.7,121.1,-0.5,3.7922987164527466,11.466165413533847,1.1866666666666665,1.1766666666666665,1.2433333333333334,1.3033333333333335,1,0.08000000000000007,0.010000000000000009,1.2666666666666666
2021-09-30,185.4,DE,1.28,2.2,3.433333,120.2,-0.5,4.215851602023601,12.773722627737216,1.2666666666666666,1.1866666666666665,1.1766666666666665,1.2433333333333334,1,0.01333333333333342,0.08000000000000007,1.28
2021-12-31,190.4,DE,1.3066666666666666,1.0,3.4,124.2,-0.5,2.6968716289104577,12.596096984033123,1.28,1.2666666666666666,1.1866666666666665,1.1766666666666665,1,0.026666666666666616,0.01333333333333342,1.3066666666666666
2022-03-31,192.3,DE,1.4833333333333334,2.2,3.233333,135.5,-0.5,0.997899159663862,12.193698949824983,1.3066666666666666,1.28,1.2666666666666666,1.1866666666666665,1,0.17666666666666675,0.026666666666666616,1.4833333333333334
2022-06-30,196.1,DE,2.2533333333333334,1.6,3.1,121.7,-0.5,1.976079043161727,10.230466554243955,1.4833333333333334,1.3066666666666666,1.28,1.2666666666666666,1,0.77,0.17666666666666675,2.2533333333333334
2022-09-30,194.8,DE,2.9,1.0,3.133333,110.9,-0.002717391304347826,-0.6629270780214136,5.070118662351675,2.2533333333333334,1.4833333333333334,1.3066666666666666,1.28,1,0.6466666666666665,0.77,2.9
2022-12-31,185.7,DE,3.473333333333333,2.2,3.1,102.1,1.298913043478261,-4.6714579055441625,-2.4684873949579966,2.9,2.2533333333333334,1.4833333333333334,1.3066666666666666,1,0.5733333333333333,0.6466666666666665,3.473333333333333
2023-03-31,180.1,DE,3.75,2.3,3.0,95.6,2.3444444444444446,-3.015616585891223,-6.344253770150809,3.473333333333333,2.9,2.2533333333333334,1.4833333333333334,1,0.27666666666666684,0.5733333333333333,3.75
2023-06-30,177.6,DE,3.9299999999999997,1.2,3.0,79.9,3.17032967032967,-1.3881177123820088,-9.433962264150942,3.75,3.473333333333333,2.9,2.2533333333333334,1,0.17999999999999972,0.27666666666666684,3.9299999999999997
2023-09-30,174.9,DE,4.073333333333333,0.9,3.1,73.8,3.692934782608696,-1.520270270270263,-10.215605749486656,3.9299999999999997,3.75,3.473333333333333,2.9,1,0.14333333333333353,0.17999999999999972,4.073333333333333
2023-12-31,171.5,DE,4.14,1.3,3.166667,73.8,4.0,-1.9439679817038313,-7.646742057081313,4.073333333333333,3.9299999999999997,3.75,3.473333333333333,1,0.06666666666666643,0.14333333333333353,4.14
2003-06-30,67.8521,ES,3.7100000000000004,1.5,11.4,1345.1,1.3626373626373627,6.5066735314385005,,4.056666666666667,,,,0,-0.34666666666666623,,0.0
2003-09-30,69.6648,ES,3.36,0.7,11.53333,1333.9,1.0,2.671545906464212,,3.7100000000000004,4.056666666666667,,,0,-0.35000000000000053,-0.34666666666666623,0.0
2003-12-31,71.4774,ES,3.3233333333333337,0.9,11.36667,1334.7,1.0,2.601887897474775,,3.36,3.7100000000000004,4.056666666666667,,0,-0.03666666666666618,-0.35000000000000053,0.0
2004-03-31,75.4154,ES,3.3233333333333337,1.1,11.2,1410.5,1.0,5.509433751087767,18.37869995243844,3.3233333333333337,3.36,3.7100000000000004,4.056666666666667,0,0.0,-0.03666666666666618,0.0
2004-06-30,79.7117,ES,3.17,0.5,11.2,1469.2,1.0,5.696847063066679,17.478604199427885,3.3233333333333337,3.3233333333333337,3.36,3.7100000000000004,0,-0.15333333333333377,0.0,0.0
2004-09-30,81.3698,ES,3.283333333333333,1.0,10.96667,1543.9,1.0,2.080121236907506,16.8018856007625,3.17,3.3233333333333337,3.3233333333333337,3.36,0,0.11333333333333329,-0.15333333333333377,0.0
2004-12-31,83.8043,ES,3.296666666666667,1.6,10.53333,1600.6,1.0,2.9918962563506346,17.245870722773905,3.283333333333333,3.17,3.3233333333333337,3.3233333333333337,0,0.013333333333333641,0.11333333333333329,0.0
2005-03-31,87.2751,ES,3.3200000000000003,0.6,9.9,1609.8,1.0,4.141553595698544,15.725833185264527,3.296666666666667,3.283333333333333,3.17,3.3233333333333337,0,0.023333333333333428,0.013333333333333641,0.0
2005-06-30,90.7985,ES,3.28,1.2,9.4,1669.9,1.0,4.037119407482792,13.908623200860104,3.3200000000000003,3.296666666666667,3.283333333333333,3.17,0,-0.04000000000000048,0.023333333333333428,0.0
2005-09-30,92.2985,ES,3.18,1.0,8.633333,1763.8,1.0,1.6520096697632658,13.43090434043097,3.28,3.3200000000000003,3.296666666666667,3.283333333333333,0,-0.09999999999999964,-0.04000000000000048,0.0
2005-12-31,94.473,ES,3.2466666666666666,1.3,8.7,1752.7,1.0706521739130435,2.3559429459850234,12.730492349437927,3.18,3.28,3.3200000000000003,3.296666666666667,0,0.06666666666666643,-0.09999999999999964,0.0
2006-03-31,95.3531,ES,3.59,0.7,8.733334,1829.8,1.3166666666666667,0.931588919585491,9.255790024875377,3.2466666666666666,3.18,3.28,3.3200000000000003,0,0.34333333333333327,0.06666666666666643,0.0
2006-06-30,99.4333,ES,3.893333333333333,1.2,8.5,1903.5,1.543956043956044,4.279042841816372,9.50984873098124,3.59,3.2466666666666666,3.18,3.28,0,0.30333333333333323,0.34333333333333327,0.0
2006-09-30,102.6811,ES,4.233333333333333,0.8,8.266666,2160.7,1.8940217391304348,3.266310179788867,11.248936873296955,3.893333333333333,3.59,3.2466666666666666,3.18,0,0.3400000000000003,0.30333333333333323,0.0
2006-12-31,105.3418,ES,4.52,0.8,8.266666,2224.0,2.2744565217391304,2.5912266230104786,11.504662707863634,4.233333333333333,3.893333333333333,3.59,3.2466666666666666,0,0.2866666666666662,0.3400000000000003,0.0
2007-03-31,107.8687,ES,4.773333333333333,1.4,8.2,2105.5,2.55,2.3987628842491837,13.125530265927377,4.52,4.233333333333333,3.893333333333333,3.59,0,0.25333333333333385,0.2866666666666662,0.0
2007-06-30,110.953,ES,4.953333333333333,0.5,7.966667,1931.4,2.7994505494505493,2.859309512397945,11.58535420226423,4.773333333333333,4.52,4.233333333333333,3.893333333333333,0,0.17999999999999972,0.25333333333333385,0.0
2007-09-30,112.1495,ES,5.236666666666667,0.0,8.233334,1674.1,3.0,1.0783845412021265,9.221171179506271,4.953333333333333,4.773333333333333,4.52,4.233333333333333,0,0.2833333333333341,0.17999999999999972,0.0
2007-12-31,111.3469,ES,5.3999999999999995,1.5,8.6,1330.4,3.0,-0.7156518753984598,5.700586092130577,5.236666666666667,4.953333333333333,4.773333333333333,4.52,0,0.16333333333333222,0.2833333333333341,0.0
2008-03-31,110.9381,ES,5.376666666666666,0.8,9.3,1039.8,3.0,-0.36714089031666397,2.845496422966076,5.3999999999999995,5.236666666666667,4.953333333333333,4.773333333333333,0,-0.023333333333333428,0.16333333333333222,0.0
2008-06-30,110.6483,ES,5.43,0.4,10.4,814.6,3.0,-0.2612267561820536,-0.2746207853775884,5.376666666666666,5.3999999999999995,5.236666666666667,4.953333333333333,0,0.05333333333333368,-0.023333333333333428,0.0
2008-09-30,108.8869,ES,5.96,-0.3,11.53333,634.1,3.2282608695652173,-1.59189070234248,-2.9091525151694886,5.43,5.376666666666666,5.3999999999999995,5.236666666666667,0,0.5300000000000002,0.05333333333333368,0.0
2008-12-31,105.5276,ES,5.913333333333334,0.9,13.83333,537.0,2.7934782608695654,-3.085127779374741,-5.226279312670579,5.96,5.43,5.376666666666666,5.3999999999999995,0,-0.04666666666666597,0.5300000000000002,0.0
2009-03-31,102.7108,ES,4.283333333333333,0.3,16.73333,449.6,1.1055555555555556,-2.6692542993491775,-7.416117636772213,5.913333333333334,5.96,5.43,5.376666666666666,0,-1.6300000000000008,-0.04666666666666597,0.0
2009-06-30,102.2501,ES,3.236666666666667,-0.7,17.86667,406.3,0.2692307692307692,-0.4485409518765304,-7.58999460452624,4.283333333333333,5.913333333333334,5.96,5.43,0,-1.0466666666666664,-1.6300000000000008,0.0
2009-09-30,101.321,ES,2.86,-0.4,18.2,339.3,0.25,-0.9086543680641879,-6.948402424901435,3.236666666666667,4.283333333333333,5.913333333333334,5.96,0,-0.3766666666666669,-1.0466666666666664,0.0
2009-12-31,100.9123,ES,2.606666666666667,-0.1,18.73333,292.2,0.25,-0.4033714629741114,-4.373547773283959,2.86,3.236666666666667,4.283333333333333,5.913333333333334,0,-0.25333333333333297,-0.3766666666666669,0.0
2010-03-31,99.6488,ES,2.526666666666667,0.8,19.23333,255.8,0.25,-1.2520772988030227,-2.981186009650405,2.606666666666667,2.86,3.236666666666667,4.283333333333333,0,-0.08000000000000007,-0.25333333333333297,0.0
2010-06-30,101.269,ES,2.3966666666666665,-0.4,19.96667,236.5,0.25,1.6259101966105138,-0.9595100640488297,2.526666666666667,2.606666666666667,2.86,3.236666666666667,0,-0.13000000000000034,-0.08000000000000007,0.0
2010-09-30,99.5968,ES,2.516666666666667,0.3,20.0,241.2,0.25,-1.6512456921664143,-1.701720275165064,2.3966666666666665,2.526666666666667,2.606666666666667,2.86,0,0.12000000000000055,-0.13000000000000034,0.0
2010-12-31,99.4853,ES,2.6133333333333333,0.4,20.23333,228.1,0.25,-0.1119513879964118,-1.4140991732425112,2.516666666666667,2.3966666666666665,2.526666666666667,2.606666666666667,0,0.09666666666666623,0.12000000000000055,0.0
2011-03-31,96.1038,ES,2.926666666666667,-0.4,20.5,199.2,0.25,-3.3989946253365932,-3.5574939186422627,2.6133333333333333,2.516666666666667,2.3966666666666665,2.526666666666667,0,0.3133333333333339,0.09666666666666623,0.0
2011-06-30,94.9518,ES,3.2900000000000005,0.2,20.76667,184.0,0.46703296703296704,-1.1987039014066059,-6.238039281517538,2.926666666666667,2.6133333333333333,2.516666666666667,2.3966666666666665,0,0.3633333333333333,0.3133333333333339,0.0
2011-09-30,91.5628,ES,3.53,-0.2,21.73333,186.1,0.717391304347826,-3.569179309923576,-8.06652422567794,3.2900000000000005,2.926666666666667,2.6133333333333333,2.516666666666667,0,0.23999999999999932,0.3633333333333333,0.0
2011-12-31,86.8063,ES,3.6033333333333335,-0.5,22.63333,185.8,0.5570652173913043,-5.194795266199814,-12.744596437865695,3.53,3.2900000000000005,2.926666666666667,2.6133333333333333,0,0.0733333333333337,0.23999999999999932,0.0
2012-03-31,82.4734,ES,3.6633333333333336,0.5,23.56667,171.8,0.25,-4.991457993256243,-14.182997966781762,3.6033333333333335,3.53,3.2900000000000005,2.926666666666667,0,0.06000000000000005,0.0733333333333337,0.0
2012-06-30,79.7978,ES,3.36,-0.1,24.53333,159.0,0.25,-3.2441975230801723,-15.95967638317547,3.6633333333333336,3.6033333333333335,3.53,3.2900000000000005,0,-0.3033333333333337,0.06000000000000005,0.0
2012-09-30,76.8176,ES,3.1566666666666663,0.0,25.23333,156.6,0.02717391304347826,-3.7346894275280706,-16.103919932549026,3.36,3.6633333333333336,3.6033333333333335,3.53,0,-0.2033333333333336,-0.3033333333333337,0.0
2012-12-31,75.74,ES,2.9033333333333338,-0.9,25.86667,142.2,0.0,-1.4028035241923753,-12.748268270851304,3.1566666666666663,3.36,3.6633333333333336,3.6033333333333335,0,-0.2533333333333325,-0.2033333333333336,0.0
2013-03-31,71.905,ES,3.033333333333333,1.4,26.3,118.0,0.0,-5.063374702931068,-12.814313463492466,2.9033333333333338,3.1566666666666663,3.36,3.6633333333333336,0,0.12999999999999945,-0.2533333333333325,0.0
2013-06-30,71.3328,ES,3.0199999999999996,-0.2,26.2,102.7,0.0,-0.7957721994298006,-10.608061876392572,3.033333333333333,2.9033333333333338,3.1566666666666663,3.36,0,-0.013333333333333641,0.12999999999999945,0.0
2013-09-30,71.8827,ES,2.956666666666667,-0.1,26.1,96.7,0.0,0.7708936141578526,-6.424178834017202,3.0199999999999996,3.033333333333333,2.9033333333333338,3.1566666666666663,0,-0.06333333333333258,-0.013333333333333641,0.0
2013-12-31,70.976,ES,2.9600000000000004,-0.3,25.8,89.2,0.0,-1.261360522072763,-6.289939265909683,2.956666666666667,3.0199999999999996,3.033333333333333,2.9033333333333338,0,0.0033333333333334103,-0.06333333333333258,0.0
2014-03-31,70.7531,ES,3.1199999999999997,0.3,25.3,97.1,0.0,-0.31404981965734713,-1.601974827897923,2.9600000000000004,2.956666666666667,3.0199999999999996,3.033333333333333,0,0.15999999999999925,0.0033333333333334103,0.0
